title,country,points,countries,days,link
Good Girls,Sweden,92,1,25,https://flixpatrol.com/title/good-girls/
The Flash,Sweden,87,1,20,https://flixpatrol.com/title/the-flash-2014/
The Flash,Sweden,87,1,20,https://flixpatrol.com/title/the-flash-2014/
The Alienist,Sweden,83,1,15,https://flixpatrol.com/title/the-alienist/
The Alienist,Sweden,83,1,15,https://flixpatrol.com/title/the-alienist/
Brooklyn Nine-Nine,Sweden,80,1,10,https://flixpatrol.com/title/brooklyn-nine-nine/
Brooklyn Nine-Nine,Sweden,80,1,10,https://flixpatrol.com/title/brooklyn-nine-nine/
The Sinner,Sweden,79,1,24,https://flixpatrol.com/title/the-sinner/
Fear City: New York vs The Mafia,Sweden,76,1,12,https://flixpatrol.com/title/fear-city-new-york-vs-the-mafia/
Big Mouth,Sweden,76,1,15,https://flixpatrol.com/title/big-mouth/
Big Mouth,Sweden,76,1,15,https://flixpatrol.com/title/big-mouth/
Down to Earth with Zac Efron,Sweden,75,1,18,https://flixpatrol.com/title/down-to-earth-with-zac-efron/
After Life,Sweden,72,1,13,https://flixpatrol.com/title/after-life/
The Ripper,Sweden,72,1,13,https://flixpatrol.com/title/the-ripper/
Mighty Express,Sweden,72,1,12,https://flixpatrol.com/title/mighty-express/
The Ripper,Sweden,72,1,13,https://flixpatrol.com/title/the-ripper/
High Score,Sweden,70,1,11,https://flixpatrol.com/title/high-score/
Stateless,Sweden,64,1,12,https://flixpatrol.com/title/stateless/
Riverdale,Sweden,63,1,12,https://flixpatrol.com/title/riverdale/
Community,Sweden,62,1,15,https://flixpatrol.com/title/community/
La Révolution,Sweden,62,1,11,https://flixpatrol.com/title/la-revolution/
La Révolution,Sweden,62,1,11,https://flixpatrol.com/title/la-revolution/
Dark Desire,Sweden,61,1,16,https://flixpatrol.com/title/dark-desire/
The Big Show Show,Sweden,60,1,13,https://flixpatrol.com/title/the-big-show-show/
Bridgerton,Sweden,60,1,6,https://flixpatrol.com/title/bridgerton/
Bridgerton,Sweden,60,1,6,https://flixpatrol.com/title/bridgerton/
The Valhalla Murders,Sweden,57,1,14,https://flixpatrol.com/title/the-valhalla-murders/
The Letter for the King,Sweden,57,1,9,https://flixpatrol.com/title/the-letter-for-the-king-2020/
Freud,Sweden,56,1,16,https://flixpatrol.com/title/freud/
The Baby-Sitters Club,Sweden,55,1,11,https://flixpatrol.com/title/the-baby-sitters-club-2020/
Alien Worlds,Sweden,54,1,10,https://flixpatrol.com/title/alien-worlds/
Alien Worlds,Sweden,54,1,10,https://flixpatrol.com/title/alien-worlds/
Into the Night,Sweden,53,1,9,https://flixpatrol.com/title/into-the-night-2020/
Vikings,Sweden,50,1,14,https://flixpatrol.com/title/vikings/
Wizards: Tales of Arcadia,Sweden,50,1,10,https://flixpatrol.com/title/wizards-tales-of-arcadia/
Wizards: Tales of Arcadia,Sweden,50,1,10,https://flixpatrol.com/title/wizards-tales-of-arcadia/
Dynasty,Sweden,47,1,13,https://flixpatrol.com/title/dynasty-2017/
The Seven Deadly Sins,Sweden,47,1,13,https://flixpatrol.com/title/the-seven-deadly-sins/
The Seven Deadly Sins,Sweden,47,1,13,https://flixpatrol.com/title/the-seven-deadly-sins/
Home Game,Sweden,46,1,10,https://flixpatrol.com/title/home-game/
Home Game,Sweden,46,1,10,https://flixpatrol.com/title/home-game/
Inside the World's Toughest Prisons,Sweden,43,1,9,https://flixpatrol.com/title/inside-the-worlds-toughest-prisons/
Inside the World's Toughest Prisons,Sweden,43,1,9,https://flixpatrol.com/title/inside-the-worlds-toughest-prisons/
Norsemen,Sweden,42,1,8,https://flixpatrol.com/title/norsemen/
Dash & Lily,Sweden,42,1,9,https://flixpatrol.com/title/dash-lily/
History 101,Sweden,42,1,10,https://flixpatrol.com/title/history-101/
I AM A KILLER: RELEASED,Sweden,42,1,6,https://flixpatrol.com/title/i-am-a-killer-released/
Norsemen,Sweden,42,1,8,https://flixpatrol.com/title/norsemen/
Dash & Lily,Sweden,42,1,9,https://flixpatrol.com/title/dash-lily/
History 101,Sweden,42,1,10,https://flixpatrol.com/title/history-101/
I AM A KILLER: RELEASED,Sweden,42,1,6,https://flixpatrol.com/title/i-am-a-killer-released/
Gigantosaurus,Sweden,39,1,11,https://flixpatrol.com/title/gigantosaurus/
Gigantosaurus,Sweden,39,1,11,https://flixpatrol.com/title/gigantosaurus/
Dare Me,Sweden,38,1,11,https://flixpatrol.com/title/dare-me/
Mighty Little Bheem,Sweden,38,1,10,https://flixpatrol.com/title/mighty-little-bheem/
Dare Me,Sweden,38,1,11,https://flixpatrol.com/title/dare-me/
Mighty Little Bheem,Sweden,38,1,10,https://flixpatrol.com/title/mighty-little-bheem/
The Epic Tales of Captain Underpants in Space,Sweden,37,1,8,https://flixpatrol.com/title/the-epic-tales-of-captain-underpants-in-space/
The Epic Tales of Captain Underpants in Space,Sweden,37,1,8,https://flixpatrol.com/title/the-epic-tales-of-captain-underpants-in-space/
The Mess You Leave Behind,Sweden,36,1,10,https://flixpatrol.com/title/the-mess-you-leave-behind/
Fuller House,Sweden,36,1,6,https://flixpatrol.com/title/fuller-house/
The Mess You Leave Behind,Sweden,36,1,10,https://flixpatrol.com/title/the-mess-you-leave-behind/
Fuller House,Sweden,36,1,6,https://flixpatrol.com/title/fuller-house/
Challenger: The Final Flight,Sweden,34,1,6,https://flixpatrol.com/title/challenger-the-final-flight/
Queen of the South,Sweden,34,1,8,https://flixpatrol.com/title/queen-of-the-south/
Challenger: The Final Flight,Sweden,34,1,6,https://flixpatrol.com/title/challenger-the-final-flight/
Bordertown,Sweden,34,1,11,https://flixpatrol.com/title/bordertown-2016/
The Queen's Gambit,Switzerland,606,1,68,https://flixpatrol.com/title/the-queens-gambit/
Paw Patrol,Switzerland,498,1,122,https://flixpatrol.com/title/paw-patrol/
Emily in Paris,Switzerland,418,1,60,https://flixpatrol.com/title/emily-in-paris/
The Umbrella Academy,Switzerland,351,1,46,https://flixpatrol.com/title/the-umbrella-academy/
The Last Dance,Switzerland,349,1,53,https://flixpatrol.com/title/the-last-dance/
Star Trek: Discovery,Switzerland,317,1,57,https://flixpatrol.com/title/star-trek-discovery/
Dynasty,Switzerland,309,1,49,https://flixpatrol.com/title/dynasty-2017/
Away,Switzerland,308,1,41,https://flixpatrol.com/title/away-2020/
Money Heist,Switzerland,294,1,54,https://flixpatrol.com/title/money-heist/
Too Hot to Handle,Switzerland,292,1,36,https://flixpatrol.com/title/too-hot-to-handle/
Snowpiercer,Switzerland,288,1,57,https://flixpatrol.com/title/snowpiercer-2020/
The Blacklist,Switzerland,288,1,40,https://flixpatrol.com/title/the-blacklist/
Jane the Virgin,Switzerland,275,1,45,https://flixpatrol.com/title/jane-the-virgin/
Ratched,Switzerland,274,1,34,https://flixpatrol.com/title/ratched/
The Crown,Switzerland,274,1,43,https://flixpatrol.com/title/the-crown/
Outer Banks,Switzerland,247,1,43,https://flixpatrol.com/title/outer-banks/
White Lines,Switzerland,232,1,37,https://flixpatrol.com/title/white-lines/
"Tiger King: Murder, Mayhem and Madness",Switzerland,222,1,34,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness/
Virgin River,Switzerland,217,1,32,https://flixpatrol.com/title/virgin-river/
Virgin River,Switzerland,217,1,32,https://flixpatrol.com/title/virgin-river/
Cobra Kai,Switzerland,212,1,35,https://flixpatrol.com/title/cobra-kai/
Cursed,Switzerland,206,1,32,https://flixpatrol.com/title/cursed-2020/
Warrior Nun,Switzerland,202,1,29,https://flixpatrol.com/title/warrior-nun/
13 Reasons Why,Switzerland,201,1,28,https://flixpatrol.com/title/13-reasons-why/
Unorthodox,Switzerland,200,1,29,https://flixpatrol.com/title/unorthodox/
Lucifer,Switzerland,195,1,28,https://flixpatrol.com/title/lucifer/
Ozark,Switzerland,189,1,30,https://flixpatrol.com/title/ozark/
Good Girls,Switzerland,187,1,35,https://flixpatrol.com/title/good-girls/
Barbaren,Switzerland,175,1,26,https://flixpatrol.com/title/barbaren/
Dark,Switzerland,165,1,32,https://flixpatrol.com/title/dark-2017/
Space Force,Switzerland,164,1,22,https://flixpatrol.com/title/space-force/
Baby,Switzerland,161,1,23,https://flixpatrol.com/title/baby-2018/
Tiny Pretty Things,Switzerland,160,1,17,https://flixpatrol.com/title/tiny-pretty-things/
Tiny Pretty Things,Switzerland,160,1,17,https://flixpatrol.com/title/tiny-pretty-things/
Unsolved Mysteries,Switzerland,159,1,27,https://flixpatrol.com/title/unsolved-mysteries-2020/
Elite,Switzerland,157,1,28,https://flixpatrol.com/title/elite/
Deadly Class,Switzerland,156,1,25,https://flixpatrol.com/title/deadly-class/
Rick and Morty,Switzerland,155,1,30,https://flixpatrol.com/title/rick-and-morty/
Biohackers,Switzerland,154,1,21,https://flixpatrol.com/title/biohackers/
The Haunting of Bly Manor,Switzerland,152,1,24,https://flixpatrol.com/title/the-haunting-of-bly-manor/
The Mess You Leave Behind,Switzerland,151,1,20,https://flixpatrol.com/title/the-mess-you-leave-behind/
The Mess You Leave Behind,Switzerland,151,1,20,https://flixpatrol.com/title/the-mess-you-leave-behind/
Modern Family,Switzerland,151,1,34,https://flixpatrol.com/title/modern-family/
Queen of the South,Switzerland,149,1,29,https://flixpatrol.com/title/queen-of-the-south/
Never Have I Ever,Switzerland,147,1,23,https://flixpatrol.com/title/never-have-i-ever/
Dead to Me,Switzerland,136,1,22,https://flixpatrol.com/title/dead-to-me/
Dark Desire,Switzerland,130,1,27,https://flixpatrol.com/title/dark-desire/
Young Wallander,Switzerland,126,1,17,https://flixpatrol.com/title/young-wallander/
The Last Kingdom,Switzerland,125,1,26,https://flixpatrol.com/title/the-last-kingdom/
The Sinner,Switzerland,122,1,18,https://flixpatrol.com/title/the-sinner/
The Order,Switzerland,120,1,23,https://flixpatrol.com/title/the-order-2019/
Jeffrey Epstein: Filthy Rich,Switzerland,117,1,20,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich/
La Révolution,Switzerland,117,1,17,https://flixpatrol.com/title/la-revolution/
Freud,Switzerland,115,1,21,https://flixpatrol.com/title/freud/
The Rain,Switzerland,113,1,19,https://flixpatrol.com/title/the-rain-2018/
How to Sell Drugs Online (Fast),Switzerland,106,1,17,https://flixpatrol.com/title/how-to-sell-drugs-online-fast/
Riverdale,Switzerland,101,1,23,https://flixpatrol.com/title/riverdale/
Home for Christmas,Switzerland,99,1,13,https://flixpatrol.com/title/home-for-christmas/
Better Call Saul,Switzerland,98,1,21,https://flixpatrol.com/title/better-call-saul/
Jurassic World: Camp Cretaceous,Switzerland,97,1,17,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/
Toy Boy,Switzerland,94,1,24,https://flixpatrol.com/title/toy-boy-2019/
The Business of Drugs,Switzerland,92,1,14,https://flixpatrol.com/title/the-business-of-drugs/
Family Business,Switzerland,92,1,16,https://flixpatrol.com/title/family-business-2019/
Dirty John,Switzerland,91,1,14,https://flixpatrol.com/title/dirty-john/
World's Most Wanted,Switzerland,91,1,15,https://flixpatrol.com/title/worlds-most-wanted/
Into the Night,Switzerland,90,1,15,https://flixpatrol.com/title/into-the-night-2020/
The Seven Deadly Sins,Switzerland,88,1,15,https://flixpatrol.com/title/the-seven-deadly-sins/
Alice in Borderland,Switzerland,86,1,21,https://flixpatrol.com/title/alice-in-borderland/
Trinkets,Switzerland,77,1,15,https://flixpatrol.com/title/trinkets/
Dash & Lily,Switzerland,76,1,10,https://flixpatrol.com/title/dash-lily/
Down to Earth with Zac Efron,Switzerland,70,1,16,https://flixpatrol.com/title/down-to-earth-with-zac-efron/
Dare Me,Switzerland,67,1,16,https://flixpatrol.com/title/dare-me/
The Barrier,Switzerland,66,1,25,https://flixpatrol.com/title/the-barrier/
Hoops,Switzerland,64,1,14,https://flixpatrol.com/title/hoops/
Bridgerton,Switzerland,60,1,6,https://flixpatrol.com/title/bridgerton/
Kärlek & Anarki,Switzerland,60,1,11,https://flixpatrol.com/title/karlek-anarki/
Selling Sunset,Switzerland,58,1,17,https://flixpatrol.com/title/selling-sunset/
Suburra: Blood on Rome,Switzerland,58,1,12,https://flixpatrol.com/title/suburra-blood-on-rome/
Floor is Lava,Switzerland,57,1,14,https://flixpatrol.com/title/floor-is-lava/
Fear City: New York vs The Mafia,Switzerland,56,1,10,https://flixpatrol.com/title/fear-city-new-york-vs-the-mafia/
Blood & Water,Switzerland,56,1,13,https://flixpatrol.com/title/blood-water/
Community,Switzerland,55,1,15,https://flixpatrol.com/title/community/
Oktoberfest 1900,Switzerland,55,1,8,https://flixpatrol.com/title/oktoberfest-1900/
Sneakerheads,Switzerland,55,1,11,https://flixpatrol.com/title/sneakerheads/
To the Lake,Switzerland,53,1,10,https://flixpatrol.com/title/to-the-lake/
The Big Show Show,Switzerland,52,1,10,https://flixpatrol.com/title/the-big-show-show/
Alien Worlds,Switzerland,52,1,9,https://flixpatrol.com/title/alien-worlds/
The Boss Baby: Back in Business,Switzerland,50,1,13,https://flixpatrol.com/title/the-boss-baby-back-in-business/
History 101,Switzerland,49,1,13,https://flixpatrol.com/title/history-101/
Ricky Zoom,Switzerland,49,1,11,https://flixpatrol.com/title/ricky-zoom/
Dérapages,Switzerland,48,1,10,https://flixpatrol.com/title/derapages/
Cable Girls,Switzerland,47,1,10,https://flixpatrol.com/title/cable-girls/
ÜberWeihnachten,Switzerland,47,1,10,https://flixpatrol.com/title/uberweihnachten/
Stolen Away,Switzerland,47,1,16,https://flixpatrol.com/title/stolen-away/
The Bureau of Magical Things,Switzerland,47,1,10,https://flixpatrol.com/title/the-bureau-of-magical-things/
Get Organized with The Home Edit,Switzerland,46,1,8,https://flixpatrol.com/title/get-organized-with-the-home-edit/
Room 2806: The Accusation,Switzerland,46,1,8,https://flixpatrol.com/title/room-2806-the-accusation/
Mighty Express,Switzerland,46,1,10,https://flixpatrol.com/title/mighty-express/
Curon,Switzerland,44,1,8,https://flixpatrol.com/title/curon/
Summertime,Switzerland,44,1,9,https://flixpatrol.com/title/summertime-2020/
The Letter for the King,Switzerland,44,1,9,https://flixpatrol.com/title/the-letter-for-the-king-2020/
Los favoritos de Midas,Switzerland,43,1,10,https://flixpatrol.com/title/los-favoritos-de-midas/
Teenage Bounty Hunters,Switzerland,40,1,11,https://flixpatrol.com/title/teenage-bounty-hunters/
Blood of Zeus,Switzerland,40,1,8,https://flixpatrol.com/title/blood-of-zeus/
Demon Slayer: Kimetsu no Yaiba,Taiwan,1133,1,227,https://flixpatrol.com/title/demon-slayer-kimetsu-no-yaiba/
It's Okay to Not Be Okay,Taiwan,1082,1,126,https://flixpatrol.com/title/its-okay-to-not-be-okay/
Hospital Playlist,Taiwan,1048,1,164,https://flixpatrol.com/title/hospital-playlist/
The King: Eternal Monarch,Taiwan,684,1,89,https://flixpatrol.com/title/the-king-eternal-monarch/
Was It Love,Taiwan,609,1,82,https://flixpatrol.com/title/was-it-love/
Mystic Pop-Up Bar,Taiwan,556,1,83,https://flixpatrol.com/title/mystic-pop-up-bar/
The Queen's Gambit,Taiwan,528,1,68,https://flixpatrol.com/title/the-queens-gambit/
Start-Up,Taiwan,519,1,72,https://flixpatrol.com/title/start-up-2020/
Record of Youth,Taiwan,495,1,65,https://flixpatrol.com/title/record-of-youth/
Crash Landing on You,Taiwan,487,1,153,https://flixpatrol.com/title/crash-landing-on-you/
Bimilui Soop,Taiwan,467,1,68,https://flixpatrol.com/title/bimilui-soop/
"Hi Bye, Mama!",Taiwan,442,1,63,https://flixpatrol.com/title/hi-bye-mama/
Nothing But Thirty,Taiwan,394,1,67,https://flixpatrol.com/title/nothing-but-thirty/
Snowpiercer,Taiwan,394,1,66,https://flixpatrol.com/title/snowpiercer-2020/
The Victims' Game,Taiwan,389,1,57,https://flixpatrol.com/title/the-victims-game/
Go Ahead,Taiwan,369,1,71,https://flixpatrol.com/title/go-ahead/
Emily in Paris,Taiwan,334,1,51,https://flixpatrol.com/title/emily-in-paris/
U Motherbaker,Taiwan,292,1,50,https://flixpatrol.com/title/u-motherbaker/
Too Hot to Handle,Taiwan,268,1,42,https://flixpatrol.com/title/too-hot-to-handle/
The Umbrella Academy,Taiwan,247,1,39,https://flixpatrol.com/title/the-umbrella-academy/
Itaewon Class,Taiwan,245,1,49,https://flixpatrol.com/title/itaewon-class/
The Uncanny Counter,Taiwan,231,1,32,https://flixpatrol.com/title/the-uncanny-counter/
The Uncanny Counter,Taiwan,231,1,32,https://flixpatrol.com/title/the-uncanny-counter/
Money Heist,Taiwan,219,1,53,https://flixpatrol.com/title/money-heist/
The Great Pretender,Taiwan,204,1,33,https://flixpatrol.com/title/the-great-pretender/
Private Lives,Taiwan,185,1,52,https://flixpatrol.com/title/private-lives/
Alice in Borderland,Taiwan,180,1,21,https://flixpatrol.com/title/alice-in-borderland/
Alice in Borderland,Taiwan,180,1,21,https://flixpatrol.com/title/alice-in-borderland/
The Longest Day in Chang'an,Taiwan,176,1,34,https://flixpatrol.com/title/the-longest-day-in-changan/
Lucifer,Taiwan,170,1,41,https://flixpatrol.com/title/lucifer/
Dark Desire,Taiwan,154,1,34,https://flixpatrol.com/title/dark-desire/
Goblin,Taiwan,153,1,28,https://flixpatrol.com/title/goblin-2016/
Sweet Home,Taiwan,126,1,13,https://flixpatrol.com/title/sweet-home-2020/
Sweet Home,Taiwan,126,1,13,https://flixpatrol.com/title/sweet-home-2020/
Detention,Taiwan,125,1,24,https://flixpatrol.com/title/detention-2020/
Detention,Taiwan,125,1,24,https://flixpatrol.com/title/detention-2020/
Cursed,Taiwan,122,1,18,https://flixpatrol.com/title/cursed-2020/
Goedam,Taiwan,114,1,15,https://flixpatrol.com/title/goedam/
Warrior Nun,Taiwan,113,1,19,https://flixpatrol.com/title/warrior-nun/
Hyena,Taiwan,107,1,26,https://flixpatrol.com/title/hyena-2020/
Twogether,Taiwan,106,1,19,https://flixpatrol.com/title/twogether-2020/
Extracurricular,Taiwan,99,1,29,https://flixpatrol.com/title/extracurricular/
Japan Sinks: 2020,Taiwan,85,1,14,https://flixpatrol.com/title/japan-sinks-2020/
Ratched,Taiwan,76,1,18,https://flixpatrol.com/title/ratched/
The Haunting of Bly Manor,Taiwan,74,1,13,https://flixpatrol.com/title/the-haunting-of-bly-manor/
The Devil Punisher,Taiwan,71,1,24,https://flixpatrol.com/title/the-devil-punisher/
The Mirror,Taiwan,66,1,18,https://flixpatrol.com/title/the-mirror-2019/
Hell's Kitchen,Taiwan,61,1,18,https://flixpatrol.com/title/hells-kitchen/
Hell's Kitchen,Taiwan,61,1,18,https://flixpatrol.com/title/hells-kitchen/
Rugal,Taiwan,60,1,25,https://flixpatrol.com/title/rugal/
Away,Taiwan,54,1,12,https://flixpatrol.com/title/away-2020/
Dragon's Dogma,Taiwan,54,1,10,https://flixpatrol.com/title/dragons-dogma/
BG: Personal Bodyguard,Taiwan,54,1,15,https://flixpatrol.com/title/bg-personal-bodyguard/
Space Force,Taiwan,52,1,13,https://flixpatrol.com/title/space-force/
Terrace House: Tokyo 2019-2020,Taiwan,52,1,13,https://flixpatrol.com/title/terrace-house-tokyo-2019-2020/
"BOFURI: I Don’t Want to Get Hurt, so I’ll Max Out My Defense.",Taiwan,51,1,13,https://flixpatrol.com/title/bofuri-i-dont-want-to-get-hurt-so-ill-max-out-my-defense/
The School Nurse Files,Taiwan,51,1,10,https://flixpatrol.com/title/the-school-nurse-files/
Attack on Titan,Taiwan,50,1,14,https://flixpatrol.com/title/attack-on-titan/
My Mister,Taiwan,43,1,14,https://flixpatrol.com/title/my-mister/
Kingdom,Taiwan,41,1,13,https://flixpatrol.com/title/kingdom-2019/
Do Do Sol Sol La La Sol,Taiwan,36,1,15,https://flixpatrol.com/title/do-do-sol-sol-la-la-sol/
Freud,Taiwan,35,1,8,https://flixpatrol.com/title/freud/
Grey's Anatomy,Taiwan,34,1,19,https://flixpatrol.com/title/greys-anatomy/
SKY Castle,Taiwan,34,1,14,https://flixpatrol.com/title/sky-castle/
Yu Yu Hakusho,Taiwan,31,1,10,https://flixpatrol.com/title/yu-yu-hakusho-1992/
Elite,Taiwan,28,1,3,https://flixpatrol.com/title/elite/
My Hero Academia,Taiwan,24,1,10,https://flixpatrol.com/title/my-hero-academia/
Rick and Morty,Taiwan,24,1,8,https://flixpatrol.com/title/rick-and-morty/
Baki,Taiwan,23,1,7,https://flixpatrol.com/title/baki/
Ozark,Taiwan,21,1,3,https://flixpatrol.com/title/ozark/
Undercover,Taiwan,20,1,2,https://flixpatrol.com/title/undercover/
Barbaren,Taiwan,20,1,9,https://flixpatrol.com/title/barbaren/
Bridgerton,Taiwan,18,1,4,https://flixpatrol.com/title/bridgerton/
Mother To Be,Taiwan,18,1,10,https://flixpatrol.com/title/mother-to-be/
Dark,Taiwan,18,1,6,https://flixpatrol.com/title/dark-2017/
Dare Me,Taiwan,17,1,3,https://flixpatrol.com/title/dare-me/
Unorthodox,Taiwan,17,1,3,https://flixpatrol.com/title/unorthodox/
Ju-On: Origins,Taiwan,17,1,5,https://flixpatrol.com/title/ju-on-origins/
The Walking Dead,Taiwan,16,1,3,https://flixpatrol.com/title/the-walking-dead/
Ghost in the Shell: SAC 2045,Taiwan,15,1,6,https://flixpatrol.com/title/ghost-in-the-shell-sac-2045/
Reality Z,Taiwan,14,1,5,https://flixpatrol.com/title/reality-z/
"Tiger King: Murder, Mayhem and Madness",Taiwan,13,1,10,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness/
Card Captor Sakura: Clear Card,Taiwan,12,1,8,https://flixpatrol.com/title/card-captor-sakura-clear-card/
La Révolution,Taiwan,11,1,2,https://flixpatrol.com/title/la-revolution/
Jane the Virgin,Taiwan,10,1,2,https://flixpatrol.com/title/jane-the-virgin/
Unsolved Mysteries,Taiwan,10,1,2,https://flixpatrol.com/title/unsolved-mysteries-2020/
Jurassic World: Camp Cretaceous,Taiwan,10,1,4,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/
Familiar Wife,Taiwan,9,1,6,https://flixpatrol.com/title/familiar-wife/
Star Trek: Discovery,Taiwan,9,1,2,https://flixpatrol.com/title/star-trek-discovery/
Lovestruck in the City,Taiwan,9,1,4,https://flixpatrol.com/title/lovestruck-in-the-city/
Better Call Saul,Taiwan,9,1,7,https://flixpatrol.com/title/better-call-saul/
Vikings,Taiwan,8,1,3,https://flixpatrol.com/title/vikings/
Doctors,Taiwan,7,1,7,https://flixpatrol.com/title/doctors/
High Score,Taiwan,7,1,5,https://flixpatrol.com/title/high-score/
To the Lake,Taiwan,6,1,3,https://flixpatrol.com/title/to-the-lake/
Dorohedoro,Taiwan,5,1,3,https://flixpatrol.com/title/dorohedoro/
Selling Sunset,Taiwan,5,1,3,https://flixpatrol.com/title/selling-sunset/
Monstrous Me,Taiwan,5,1,3,https://flixpatrol.com/title/monstrous-me/
Paw Patrol,Taiwan,4,1,2,https://flixpatrol.com/title/paw-patrol/
Into the Night,Taiwan,4,1,3,https://flixpatrol.com/title/into-the-night-2020/
The Liberator,Taiwan,4,1,3,https://flixpatrol.com/title/the-liberator-2020/
Caliphate,Taiwan,4,1,2,https://flixpatrol.com/title/caliphate/
About Time,Taiwan,3,1,2,https://flixpatrol.com/title/about-time-2018/
Castle Rock,Taiwan,3,1,2,https://flixpatrol.com/title/castle-rock/
Never Have I Ever,Taiwan,3,1,1,https://flixpatrol.com/title/never-have-i-ever/
Berserk,Taiwan,3,1,3,https://flixpatrol.com/title/berserk-2016/
It's Okay to Not Be Okay,Thailand,996,1,122,https://flixpatrol.com/title/its-okay-to-not-be-okay/
The King: Eternal Monarch,Thailand,863,1,116,https://flixpatrol.com/title/the-king-eternal-monarch/
Start-Up,Thailand,683,1,74,https://flixpatrol.com/title/start-up-2020/
Record of Youth,Thailand,538,1,66,https://flixpatrol.com/title/record-of-youth/
Snowpiercer,Thailand,510,1,68,https://flixpatrol.com/title/snowpiercer-2020/
Demon Slayer: Kimetsu no Yaiba,Thailand,472,1,84,https://flixpatrol.com/title/demon-slayer-kimetsu-no-yaiba/
Goblin,Thailand,457,1,69,https://flixpatrol.com/title/goblin-2016/
Unlucky Ploy,Thailand,435,1,63,https://flixpatrol.com/title/unlucky-ploy/
The Queen's Gambit,Thailand,409,1,55,https://flixpatrol.com/title/the-queens-gambit/
The Queen's Gambit,Thailand,409,1,55,https://flixpatrol.com/title/the-queens-gambit/
Mystic Pop-Up Bar,Thailand,407,1,60,https://flixpatrol.com/title/mystic-pop-up-bar/
The Underclass,Thailand,376,1,76,https://flixpatrol.com/title/the-underclass-2020/
Was It Love,Thailand,308,1,56,https://flixpatrol.com/title/was-it-love/
Private Lives,Thailand,304,1,54,https://flixpatrol.com/title/private-lives/
Bad Genius The Series,Thailand,295,1,47,https://flixpatrol.com/title/bad-genius-the-series/
Emily in Paris,Thailand,253,1,44,https://flixpatrol.com/title/emily-in-paris/
The World of the Married,Thailand,230,1,34,https://flixpatrol.com/title/the-world-of-the-married/
Do Do Sol Sol La La Sol,Thailand,212,1,47,https://flixpatrol.com/title/do-do-sol-sol-la-la-sol/
Hospital Playlist,Thailand,211,1,42,https://flixpatrol.com/title/hospital-playlist/
The Umbrella Academy,Thailand,196,1,34,https://flixpatrol.com/title/the-umbrella-academy/
Alice in Borderland,Thailand,195,1,21,https://flixpatrol.com/title/alice-in-borderland/
Alice in Borderland,Thailand,195,1,21,https://flixpatrol.com/title/alice-in-borderland/
Cursed,Thailand,193,1,28,https://flixpatrol.com/title/cursed-2020/
Itaewon Class,Thailand,185,1,36,https://flixpatrol.com/title/itaewon-class/
Bimilui Soop,Thailand,184,1,49,https://flixpatrol.com/title/bimilui-soop/
What's Wrong with Secretary Kim,Thailand,166,1,39,https://flixpatrol.com/title/whats-wrong-with-secretary-kim/
Crash Landing on You,Thailand,156,1,69,https://flixpatrol.com/title/crash-landing-on-you/
Wake Up Ladies The Series,Thailand,155,1,24,https://flixpatrol.com/title/wake-up-ladies-the-series/
Wake Up Ladies The Series,Thailand,155,1,24,https://flixpatrol.com/title/wake-up-ladies-the-series/
The Uncanny Counter,Thailand,139,1,28,https://flixpatrol.com/title/the-uncanny-counter/
The Uncanny Counter,Thailand,139,1,28,https://flixpatrol.com/title/the-uncanny-counter/
Art of the Devil,Thailand,132,1,20,https://flixpatrol.com/title/art-of-the-devil/
Into the Night,Thailand,130,1,16,https://flixpatrol.com/title/into-the-night-2020/
Sweet Home,Thailand,129,1,13,https://flixpatrol.com/title/sweet-home-2020/
Sweet Home,Thailand,129,1,13,https://flixpatrol.com/title/sweet-home-2020/
Dr. Stone,Thailand,128,1,20,https://flixpatrol.com/title/dr-stone/
Dr. Stone,Thailand,128,1,20,https://flixpatrol.com/title/dr-stone/
Doctor John,Thailand,123,1,26,https://flixpatrol.com/title/doctor-john/
Doctor John,Thailand,123,1,26,https://flixpatrol.com/title/doctor-john/
Strangers From Hell,Thailand,116,1,19,https://flixpatrol.com/title/strangers-from-hell/
The Sand Princess,Thailand,112,1,19,https://flixpatrol.com/title/the-sand-princess/
Extracurricular,Thailand,107,1,16,https://flixpatrol.com/title/extracurricular/
Warrior Nun,Thailand,104,1,17,https://flixpatrol.com/title/warrior-nun/
The Deadline,Thailand,99,1,17,https://flixpatrol.com/title/the-deadline/
100 Days My Prince,Thailand,99,1,23,https://flixpatrol.com/title/100-days-my-prince/
The Haunting of Bly Manor,Thailand,99,1,15,https://flixpatrol.com/title/the-haunting-of-bly-manor/
100 Days My Prince,Thailand,99,1,23,https://flixpatrol.com/title/100-days-my-prince/
Too Hot to Handle,Thailand,93,1,20,https://flixpatrol.com/title/too-hot-to-handle/
The School Nurse Files,Thailand,89,1,13,https://flixpatrol.com/title/the-school-nurse-files/
Jurassic World: Camp Cretaceous,Thailand,88,1,16,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/
