,id,reviewServiceType,reviewType,reviewContentClassType,reviewContent,createDate,reviewDisplayStatusType,repurchase,parentReviewSeq,reviewScore,reviewRankingScore,writerMemberId,writerMemberIdNo,writerMemberNo,writerMemberProfileImageUrl,checkoutMerchantNo,checkoutMerchantId,channelId,channelServiceType,orderNo,productOrderNo,productNo,productName,largeCategorizeCategoryId,middleCategorizeCategoryId,smallCategorizeCategoryId,detailCategorizeCategoryId,productUrl,originProductNo,eventTitle,reviewAttaches,reviewEvaluationValueSeqs,writerMemberMaskedId,profileImageSourceType,repThumbnailAttach,repThumbnailTagNameDescription,merchantNo,merchantName,isMyReview,reviewTopics,modifyDate,reviewInspectionPolicyReason,helpCount
0,3373246595,SELLBLOG,AFTER_USE,PHOTO,선물했는데 잘 쓰고 있네요,2022-02-22T09:35:43.505+0000,NORMAL,False,3318150277,4,-71.880066,jeke****,,0,https://phinf.pstatic.net/contact/profile/blog/33/86/jekeal.jpg,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,"[{'id': '2200064467', 'attachWidth': 2268, 'attachHeight': 4032, 'attachName': 'review-attachment-26dd758a-989f-4416-aa3a-d0c2450b1337.jpeg', 'attachSize': 3550100, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220222_77/16455225280547i8un_JPEG/review-attachment-26dd758a-989f-4416-aa3a-d0c2450b1337.jpeg', 'attachDirectoryName': '/20220222_77/16455225280547i8un_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220222_77/16455225280547i8un_JPEG/review-attachment-26dd758a-989f-4416-aa3a-d0c2450b1337.jpeg', 'width': 2268, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","[1000301, 1000307, 1000290]",je****,NAVER_PROFILE,"{'id': '2200064467', 'attachWidth': 2268, 'attachHeight': 4032, 'attachName': 'review-attachment-26dd758a-989f-4416-aa3a-d0c2450b1337.jpeg', 'attachSize': 3550100, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220222_77/16455225280547i8un_JPEG/review-attachment-26dd758a-989f-4416-aa3a-d0c2450b1337.jpeg', 'attachDirectoryName': '/20220222_77/16455225280547i8un_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220222_77/16455225280547i8un_JPEG/review-attachment-26dd758a-989f-4416-aa3a-d0c2450b1337.jpeg', 'width': 2268, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,
1,3371551939,SELLBLOG,AFTER_USE,PHOTO,잘 사용중 입니다 ㅎㅎ,2022-02-19T23:36:23.423+0000,NORMAL,False,,5,-71.926315,wngm****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,"[{'id': '2199111342', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-3c2ac8e3-818b-4e45-b7ca-174d8bbc1eed.jpeg', 'attachSize': 2798870, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220220_30/1645313776786fTSU4_JPEG/review-attachment-3c2ac8e3-818b-4e45-b7ca-174d8bbc1eed.jpeg', 'attachDirectoryName': '/20220220_30/1645313776786fTSU4_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220220_30/1645313776786fTSU4_JPEG/review-attachment-3c2ac8e3-818b-4e45-b7ca-174d8bbc1eed.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","[1000301, 1000307, 1000290]",wngm*****,DEFAULT,"{'id': '2199111342', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-3c2ac8e3-818b-4e45-b7ca-174d8bbc1eed.jpeg', 'attachSize': 2798870, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220220_30/1645313776786fTSU4_JPEG/review-attachment-3c2ac8e3-818b-4e45-b7ca-174d8bbc1eed.jpeg', 'attachDirectoryName': '/20220220_30/1645313776786fTSU4_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220220_30/1645313776786fTSU4_JPEG/review-attachment-3c2ac8e3-818b-4e45-b7ca-174d8bbc1eed.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,
2,3371288046,SELLBLOG,NORMAL,TEXT,텀블러 잃어버려서 구매했는데 완전 만족입니다,2022-02-19T09:33:04.341+0000,NORMAL,False,,5,-72.02504,lees****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000302, 1000307, 1000290]",lees*****,DEFAULT,,{},,,False,,,,
3,3370832710,SELLBLOG,AFTER_USE,TEXT,매우 마음에들어요 처음그대로,2022-02-18T19:59:09.829+0000,NORMAL,False,3344900459,4,-72.01199,weq4****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000302, 1000308, 1000290]",we****,DEFAULT,,{},,,False,,,,
4,3370307445,SELLBLOG,NORMAL,TEXT,해외병행수입은 정품여부가 불확실해서 공홈에서 샀어요. 디자인은 무난하지만 내구성이 좋아서 유행하는 디자인보다는 오래 사용할 수 있을것 같아요 추천합니다,2022-02-18T04:02:30.447+0000,NORMAL,False,,5,-71.86885,emil****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000301, 1000307, 1000290]",emil****,DEFAULT,,{},,,False,"[{'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 78, 'patternEndNo': 128, 'startIdx': 30, 'endIdx': 48}, {'topicCode': 'quality', 'topicCodeName': '품질', 'patternStartNo': 107, 'patternEndNo': 128, 'startIdx': 41, 'endIdx': 48}]",,,
5,3370009023,SELLBLOG,AFTER_USE,TEXT,"가격은 좀 나가지만 스텐이라 안심하고 사용할 수 있어요
만족하면서 사용중입니다",2022-02-17T15:44:07.251+0000,NORMAL,False,3346147029,5,-71.9691,shtm****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000302, 1000307, 1000290]",shtm*******,DEFAULT,,{},,,False,,,,
6,3369802619,SELLBLOG,NORMAL,TEXT,딱 원하던 사이즈입니다 배송도 꼼꼼히 잘왔아요,2022-02-17T10:42:40.778+0000,NORMAL,False,,5,-72.03635,sso1****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000301, 1000307, 1000290]",ss****,DEFAULT,,{},,,False,,,,
7,3369070805,SELLBLOG,AFTER_USE,TEXT,운동갈때들고다니는데 너무좋아요ㅋㅋ,2022-02-16T12:14:02.283+0000,NORMAL,False,3345749363,5,-72.064514,khe8****,,0,https://phinf.pstatic.net/contact/20200412_255/1586696465317J4cwh_JPEG/profileImage.jpg,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000302, 1000308, 1000290]",khe8***,NAVER_PROFILE,,{},,,False,,,,
8,3367720667,SELLBLOG,NORMAL,TEXT,제품은 좋은데 스타벅스 홈페이지보다 비싸요,2022-02-15T02:18:11.092+0000,NORMAL,False,,4,-72.058136,ksk1****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000302, 1000308, 1000290]",ksk1***,DEFAULT,,{},,,False,,,,
9,3367624305,SELLBLOG,AFTER_USE,TEXT,이쁘고 물 자주마시게 되어 좋네요,2022-02-15T00:20:00.283+0000,NORMAL,False,3334969598,5,-72.073586,wkdd****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000301, 1000307, 1000289]",wkdd*****,DEFAULT,,{},,,False,,,,
0,3367361095,SELLBLOG,NORMAL,PHOTO,선물했어요 ~~ 포장도 잘되어서 왔어요,2022-02-14T09:39:39.477+0000,NORMAL,False,,5,-71.90442,dbsg****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,"[{'id': '2196590722', 'attachWidth': 1125, 'attachHeight': 2436, 'attachName': 'review-attachment-1c3f369f-e5bd-416f-9d47-1b00c07cf722.png', 'attachSize': 6192906, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220214_78/1644831556111S2YMF_PNG/review-attachment-1c3f369f-e5bd-416f-9d47-1b00c07cf722.png', 'attachDirectoryName': '/20220214_78/1644831556111S2YMF_PNG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220214_78/1644831556111S2YMF_PNG/review-attachment-1c3f369f-e5bd-416f-9d47-1b00c07cf722.png', 'width': 1125, 'height': 2436, 'tagName': '', 'attachmentType': 'I'}]","[1000302, 1000308, 1000290]",dbsg******,DEFAULT,"{'id': '2196590722', 'attachWidth': 1125, 'attachHeight': 2436, 'attachName': 'review-attachment-1c3f369f-e5bd-416f-9d47-1b00c07cf722.png', 'attachSize': 6192906, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220214_78/1644831556111S2YMF_PNG/review-attachment-1c3f369f-e5bd-416f-9d47-1b00c07cf722.png', 'attachDirectoryName': '/20220214_78/1644831556111S2YMF_PNG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220214_78/1644831556111S2YMF_PNG/review-attachment-1c3f369f-e5bd-416f-9d47-1b00c07cf722.png', 'width': 1125, 'height': 2436, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,
1,3367163489,SELLBLOG,AFTER_USE,PHOTO,사용하면 할수록 이쁘고 좋아요,2022-02-14T04:19:37.063+0000,NORMAL,False,,5,-71.91377,vovm****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,"[{'id': '2196481778', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-37e68ad5-f3a1-4111-8b25-83e63cb07865.jpeg', 'attachSize': 3112322, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220214_2/16448123429717a5Px_JPEG/review-attachment-37e68ad5-f3a1-4111-8b25-83e63cb07865.jpeg', 'attachDirectoryName': '/20220214_2/16448123429717a5Px_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220214_2/16448123429717a5Px_JPEG/review-attachment-37e68ad5-f3a1-4111-8b25-83e63cb07865.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","[1000302, 1000308, 1000290]",vovm****,DEFAULT,"{'id': '2196481778', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-37e68ad5-f3a1-4111-8b25-83e63cb07865.jpeg', 'attachSize': 3112322, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220214_2/16448123429717a5Px_JPEG/review-attachment-37e68ad5-f3a1-4111-8b25-83e63cb07865.jpeg', 'attachDirectoryName': '/20220214_2/16448123429717a5Px_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220214_2/16448123429717a5Px_JPEG/review-attachment-37e68ad5-f3a1-4111-8b25-83e63cb07865.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,"[{'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 23, 'patternEndNo': 41, 'startIdx': 9, 'endIdx': 15}]",,,
2,3366781711,SELLBLOG,NORMAL,PHOTO,선물했는데 고무마개가 불량이라고 하더라고요  현재 품절이라 교환도 어렵고해서 우여곡절 끝에 그냥 사용한다고 합니다,2022-02-13T13:07:16.694+0000,NORMAL,False,,3,-71.81182,yozo****,,0,https://phinf.pstatic.net/contact/20190930_35/1569772291682CXATi_JPEG/white.jpg,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,"[{'id': '2196288788', 'attachWidth': 1440, 'attachHeight': 1080, 'attachName': 'review-attachment-2a323fb4-057c-4a95-a5e2-8ce871ebf131.jpeg', 'attachSize': 728458, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220213_11/1644757561097Agrmb_JPEG/review-attachment-2a323fb4-057c-4a95-a5e2-8ce871ebf131.jpeg', 'attachDirectoryName': '/20220213_11/1644757561097Agrmb_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220213_11/1644757561097Agrmb_JPEG/review-attachment-2a323fb4-057c-4a95-a5e2-8ce871ebf131.jpeg', 'width': 1440, 'height': 1080, 'tagName': '', 'attachmentType': 'I'}]","[1000301, 1000307, 1000289]",yozo*******,NAVER_PROFILE,"{'id': '2196288788', 'attachWidth': 1440, 'attachHeight': 1080, 'attachName': 'review-attachment-2a323fb4-057c-4a95-a5e2-8ce871ebf131.jpeg', 'attachSize': 728458, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220213_11/1644757561097Agrmb_JPEG/review-attachment-2a323fb4-057c-4a95-a5e2-8ce871ebf131.jpeg', 'attachDirectoryName': '/20220213_11/1644757561097Agrmb_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220213_11/1644757561097Agrmb_JPEG/review-attachment-2a323fb4-057c-4a95-a5e2-8ce871ebf131.jpeg', 'width': 1440, 'height': 1080, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,
3,3365967320,SELLBLOG,AFTER_USE,TEXT,"남자친구 취업기념 선물했는데 
맘에 들어해서 좋았어요 🤍
심플한 디쟌이라 
오래오래 사용할 수 있을 것같아요 !",2022-02-12T08:25:32.379+0000,NORMAL,False,,5,-71.98811,rlad****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000302, 1000307, 1000290]",rlad******,DEFAULT,,{},,,False,,,,
4,3365640571,SELLBLOG,AFTER_USE,TEXT,그냥 쓸만한거 같습니다.,2022-02-12T01:54:59.334+0000,NORMAL,False,3330600297,5,-72.114914,polo****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000301, 1000308, 1000289]",polo****,DEFAULT,,{},,,False,,,,
5,3365588076,SELLBLOG,AFTER_USE,TEXT,선물했는데 잘 쓰시네요.,2022-02-12T00:50:17.851+0000,NORMAL,False,,5,-72.11525,milo****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000301, 1000307, 1000289]",milo******,DEFAULT,,{},,,False,,,,
6,3365091065,SELLBLOG,NORMAL,PHOTO,"이쁘고 사진이랑 같아요
선물 받은 사람이 좋아합니다",2022-02-11T06:21:06.899+0000,NORMAL,False,,5,-71.92916,shso****,,0,https://phinf.pstatic.net/contact/20201113_162/1605215905889eN69O_PNG/image.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,"[{'id': '2195283407', 'attachWidth': 3000, 'attachHeight': 4000, 'attachName': 'review-attachment-6639ebe6-a86d-42b7-a2df-c46b493e8cf7.jpeg', 'attachSize': 3837061, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220211_152/1644560455215uJoCg_JPEG/review-attachment-6639ebe6-a86d-42b7-a2df-c46b493e8cf7.jpeg', 'attachDirectoryName': '/20220211_152/1644560455215uJoCg_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220211_152/1644560455215uJoCg_JPEG/review-attachment-6639ebe6-a86d-42b7-a2df-c46b493e8cf7.jpeg', 'width': 3000, 'height': 4000, 'tagName': '', 'attachmentType': 'I'}]","[1000302, 1000308, 1000290]",shso*****,NAVER_PROFILE,"{'id': '2195283407', 'attachWidth': 3000, 'attachHeight': 4000, 'attachName': 'review-attachment-6639ebe6-a86d-42b7-a2df-c46b493e8cf7.jpeg', 'attachSize': 3837061, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220211_152/1644560455215uJoCg_JPEG/review-attachment-6639ebe6-a86d-42b7-a2df-c46b493e8cf7.jpeg', 'attachDirectoryName': '/20220211_152/1644560455215uJoCg_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220211_152/1644560455215uJoCg_JPEG/review-attachment-6639ebe6-a86d-42b7-a2df-c46b493e8cf7.jpeg', 'width': 3000, 'height': 4000, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,
7,3364997724,SELLBLOG,AFTER_USE,PHOTO,"선물했는데
좋아해서 뿌듯하네요",2022-02-11T04:39:44.115+0000,NORMAL,False,3332166742,5,-71.95684,sori****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,"[{'id': '2195226861', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-94181425-3844-46e1-bbb9-03028c83d2a2.jpeg', 'attachSize': 3019001, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220211_48/1644554368213ObWGl_JPEG/review-attachment-94181425-3844-46e1-bbb9-03028c83d2a2.jpeg', 'attachDirectoryName': '/20220211_48/1644554368213ObWGl_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220211_48/1644554368213ObWGl_JPEG/review-attachment-94181425-3844-46e1-bbb9-03028c83d2a2.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","[1000302, 1000308, 1000290]",sori*****,DEFAULT,"{'id': '2195226861', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-94181425-3844-46e1-bbb9-03028c83d2a2.jpeg', 'attachSize': 3019001, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220211_48/1644554368213ObWGl_JPEG/review-attachment-94181425-3844-46e1-bbb9-03028c83d2a2.jpeg', 'attachDirectoryName': '/20220211_48/1644554368213ObWGl_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220211_48/1644554368213ObWGl_JPEG/review-attachment-94181425-3844-46e1-bbb9-03028c83d2a2.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,
8,3364950516,SELLBLOG,AFTER_USE,TEXT,제품에 아주 만족합니다,2022-02-11T03:54:08.022+0000,NORMAL,False,,5,-72.09711,galu****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000302, 1000308, 1000290]",galu***,DEFAULT,,{},,,False,"[{'topicCode': 'total', 'topicCodeName': '만족도', 'patternStartNo': 0, 'patternEndNo': 31, 'startIdx': 0, 'endIdx': 11}]",,,
9,3364540716,SELLBLOG,NORMAL,TEXT,선물용으로 구입했는데 좋아요!!,2022-02-10T13:13:06.568+0000,NORMAL,False,,5,-72.11614,lego****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000302, 1000307, 1000290]",lego******,DEFAULT,,{},,,False,,,,
0,3363779851,SELLBLOG,AFTER_USE,TEXT,깔끔하고아주  좋아요,2022-02-09T15:19:27.928+0000,NORMAL,False,,5,-72.13207,inyo****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000302, 1000308, 1000290]",inyo*********,DEFAULT,,{},,,False,,,,
1,3363035243,SELLBLOG,NORMAL,TEXT,"텀블러필수템시대에맞춰
주문했는데 만족스러워요",2022-02-09T00:41:50.369+0000,NORMAL,False,,5,-72.09453,hyun****,,0,https://phinf.pstatic.net/contact/20170908_250/1504866664511GvUzj_PNG/avatar_profile.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000302, 1000290, 1000306]",hyun***,NAVER_PROFILE,,{},,,False,,,,
2,3362922027,SELLBLOG,AFTER_USE,TEXT,역시 텀블러는 스벅! 텀블러 많아도 이것만 손이갑니다! 싸이주 딱이고 씸플하고..아주 맘에 들어요!,2022-02-08T16:05:31.436+0000,NORMAL,False,,5,-72.06374,ssum****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000302, 1000307, 1000289]",ssum****,DEFAULT,,{},,,False,,,,
3,3362788988,SELLBLOG,NORMAL,PHOTO,배송은 생각보다 빠른편입니다. 화면에서 보던 그대로예요.,2022-02-08T13:10:45.265+0000,NORMAL,False,,5,-71.907524,habi****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,"[{'id': '2193910644', 'attachWidth': 585, 'attachHeight': 808, 'attachName': 'review-attachment-3289c5cd-06aa-4b43-9e81-62220bc0f29c.jpeg', 'attachSize': 279934, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220208_280/16443258356116c6ub_JPEG/review-attachment-3289c5cd-06aa-4b43-9e81-62220bc0f29c.jpeg', 'attachDirectoryName': '/20220208_280/16443258356116c6ub_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220208_280/16443258356116c6ub_JPEG/review-attachment-3289c5cd-06aa-4b43-9e81-62220bc0f29c.jpeg', 'width': 585, 'height': 808, 'tagName': '', 'attachmentType': 'I'}]","[1000301, 1000307, 1000290]",ha****,DEFAULT,"{'id': '2193910644', 'attachWidth': 585, 'attachHeight': 808, 'attachName': 'review-attachment-3289c5cd-06aa-4b43-9e81-62220bc0f29c.jpeg', 'attachSize': 279934, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220208_280/16443258356116c6ub_JPEG/review-attachment-3289c5cd-06aa-4b43-9e81-62220bc0f29c.jpeg', 'attachDirectoryName': '/20220208_280/16443258356116c6ub_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220208_280/16443258356116c6ub_JPEG/review-attachment-3289c5cd-06aa-4b43-9e81-62220bc0f29c.jpeg', 'width': 585, 'height': 808, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,
4,3362671321,SELLBLOG,AFTER_USE,TEXT,만족스럽게 잘 사용하고 있습니다,2022-02-08T11:29:20.049+0000,NORMAL,False,3339739214,4,-72.10255,andy****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000301, 1000307, 1000289]",andy*****,DEFAULT,,{},,,False,"[{'topicCode': 'total', 'topicCodeName': '만족도', 'patternStartNo': 0, 'patternEndNo': 44, 'startIdx': 0, 'endIdx': 16}]",,,
5,3362380832,SELLBLOG,AFTER_USE,TEXT,가볍고 생각보다 안이 넓어서 편해요,2022-02-08T06:33:00.298+0000,NORMAL,False,,5,-72.119125,cufk****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5863879959,[스타벅스] SS 엘마 블랙 텀블러 473ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5863879959,5836999771,,[],"[1000301, 1000308, 1000289]",cu****,DEFAULT,,{},,,False,,,,
