,id,reviewServiceType,reviewType,reviewContentClassType,reviewContent,createDate,reviewDisplayStatusType,repurchase,reviewScore,reviewRankingScore,writerMemberId,writerMemberIdNo,writerMemberNo,writerMemberProfileImageUrl,checkoutMerchantNo,checkoutMerchantId,channelId,channelServiceType,orderNo,productOrderNo,productNo,productName,largeCategorizeCategoryId,middleCategorizeCategoryId,smallCategorizeCategoryId,detailCategorizeCategoryId,productUrl,originProductNo,eventTitle,reviewEvaluationValueSeqs,writerMemberMaskedId,profileImageSourceType,reviewAttaches,repThumbnailAttach,repThumbnailTagNameDescription,merchantNo,merchantName,isMyReview,reviewTopics,parentReviewSeq,modifyDate,reviewInspectionPolicyReason,helpCount
1,3355809853,SELLBLOG,NORMAL,PHOTO,디자인도 마음에 들고 크기도 마음에 듭니다,2022-01-27T05:36:17.246+0000,NORMAL,False,5,-72.213005,injo****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000308, 1000290]",injo*****,DEFAULT,"[{'id': '2189950978', 'attachWidth': 2268, 'attachHeight': 4032, 'attachName': 'review-attachment-59857002-33ba-4332-a877-aba3505f68bc.jpeg', 'attachSize': 2101251, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220127_199/1643261771531w7k6c_JPEG/review-attachment-59857002-33ba-4332-a877-aba3505f68bc.jpeg', 'attachDirectoryName': '/20220127_199/1643261771531w7k6c_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220127_199/1643261771531w7k6c_JPEG/review-attachment-59857002-33ba-4332-a877-aba3505f68bc.jpeg', 'width': 2268, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2189950978', 'attachWidth': 2268, 'attachHeight': 4032, 'attachName': 'review-attachment-59857002-33ba-4332-a877-aba3505f68bc.jpeg', 'attachSize': 2101251, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220127_199/1643261771531w7k6c_JPEG/review-attachment-59857002-33ba-4332-a877-aba3505f68bc.jpeg', 'attachDirectoryName': '/20220127_199/1643261771531w7k6c_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220127_199/1643261771531w7k6c_JPEG/review-attachment-59857002-33ba-4332-a877-aba3505f68bc.jpeg', 'width': 2268, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,"[{'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 0, 'patternEndNo': 28, 'startIdx': 0, 'endIdx': 10}]",,,,
2,3355716078,SELLBLOG,NORMAL,PHOTO,만족스럽고 이쁘네요!!,2022-01-27T03:11:56.072+0000,NORMAL,False,5,-72.09121,wjdg****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000308, 1000290]",wjdg*****,DEFAULT,"[{'id': '2189893414', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-e79a569b-3842-43b2-a1c2-cc2e5b888c5e.jpeg', 'attachSize': 3593279, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220127_180/1643253109453bODWS_JPEG/review-attachment-e79a569b-3842-43b2-a1c2-cc2e5b888c5e.jpeg', 'attachDirectoryName': '/20220127_180/1643253109453bODWS_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220127_180/1643253109453bODWS_JPEG/review-attachment-e79a569b-3842-43b2-a1c2-cc2e5b888c5e.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2189893414', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-e79a569b-3842-43b2-a1c2-cc2e5b888c5e.jpeg', 'attachSize': 3593279, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220127_180/1643253109453bODWS_JPEG/review-attachment-e79a569b-3842-43b2-a1c2-cc2e5b888c5e.jpeg', 'attachDirectoryName': '/20220127_180/1643253109453bODWS_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220127_180/1643253109453bODWS_JPEG/review-attachment-e79a569b-3842-43b2-a1c2-cc2e5b888c5e.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,
3,3355640558,SELLBLOG,NORMAL,PHOTO,크고 예뻐서 자주 사용할 수 있을 것 같아요:),2022-01-27T01:14:47.935+0000,NORMAL,False,5,-72.05645,o628****,,0,https://phinf.pstatic.net/contact/20220118_69/16424644198787DBIo_PNG/profileImage.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000307, 1000290]",o628****,NAVER_PROFILE,"[{'id': '2189850721', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-ddcb488f-a94a-465f-9b5a-5ddb2443c1b0.jpeg', 'attachSize': 3251677, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220127_237/16432460812928n8qB_JPEG/review-attachment-ddcb488f-a94a-465f-9b5a-5ddb2443c1b0.jpeg', 'attachDirectoryName': '/20220127_237/16432460812928n8qB_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220127_237/16432460812928n8qB_JPEG/review-attachment-ddcb488f-a94a-465f-9b5a-5ddb2443c1b0.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2189850721', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-ddcb488f-a94a-465f-9b5a-5ddb2443c1b0.jpeg', 'attachSize': 3251677, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220127_237/16432460812928n8qB_JPEG/review-attachment-ddcb488f-a94a-465f-9b5a-5ddb2443c1b0.jpeg', 'attachDirectoryName': '/20220127_237/16432460812928n8qB_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220127_237/16432460812928n8qB_JPEG/review-attachment-ddcb488f-a94a-465f-9b5a-5ddb2443c1b0.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,
4,3355640192,SELLBLOG,NORMAL,PHOTO,크고 예뻐서 자주 사용할 것 같아요:),2022-01-27T01:14:15.521+0000,NORMAL,False,5,-72.06811,o628****,,0,https://phinf.pstatic.net/contact/20220118_69/16424644198787DBIo_PNG/profileImage.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000301, 1000307, 1000290]",o628****,NAVER_PROFILE,"[{'id': '2189850521', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-b423a3cf-444c-4ef2-9029-12c7d851bed9.jpeg', 'attachSize': 3251677, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220127_137/16432460474363HRq7_JPEG/review-attachment-b423a3cf-444c-4ef2-9029-12c7d851bed9.jpeg', 'attachDirectoryName': '/20220127_137/16432460474363HRq7_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220127_137/16432460474363HRq7_JPEG/review-attachment-b423a3cf-444c-4ef2-9029-12c7d851bed9.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2189850521', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-b423a3cf-444c-4ef2-9029-12c7d851bed9.jpeg', 'attachSize': 3251677, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220127_137/16432460474363HRq7_JPEG/review-attachment-b423a3cf-444c-4ef2-9029-12c7d851bed9.jpeg', 'attachDirectoryName': '/20220127_137/16432460474363HRq7_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220127_137/16432460474363HRq7_JPEG/review-attachment-b423a3cf-444c-4ef2-9029-12c7d851bed9.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,
5,3355528604,SELLBLOG,NORMAL,PHOTO,똑같은 거 쓰고 있는데 예쁘고 좋아서 친구 선물로 샀어요~ 잘 쓸게요!,2022-01-26T16:36:38.452+0000,NORMAL,False,5,-71.98134,radj****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000308, 1000290]",ra****,DEFAULT,"[{'id': '2189794902', 'attachWidth': 3024, 'attachHeight': 3024, 'attachName': 'review-attachment-13260451-08fd-47ad-acda-9ca3c2607d51.jpeg', 'attachSize': 2778575, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220127_196/1643214960770iuVPQ_JPEG/review-attachment-13260451-08fd-47ad-acda-9ca3c2607d51.jpeg', 'attachDirectoryName': '/20220127_196/1643214960770iuVPQ_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220127_196/1643214960770iuVPQ_JPEG/review-attachment-13260451-08fd-47ad-acda-9ca3c2607d51.jpeg', 'width': 3024, 'height': 3024, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2189794902', 'attachWidth': 3024, 'attachHeight': 3024, 'attachName': 'review-attachment-13260451-08fd-47ad-acda-9ca3c2607d51.jpeg', 'attachSize': 2778575, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220127_196/1643214960770iuVPQ_JPEG/review-attachment-13260451-08fd-47ad-acda-9ca3c2607d51.jpeg', 'attachDirectoryName': '/20220127_196/1643214960770iuVPQ_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220127_196/1643214960770iuVPQ_JPEG/review-attachment-13260451-08fd-47ad-acda-9ca3c2607d51.jpeg', 'width': 3024, 'height': 3024, 'tagName': '', 'attachmentType': 'I'}",{},,,False,"[{'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 31, 'patternEndNo': 49, 'startIdx': 13, 'endIdx': 19}]",,,,
6,3355518822,SELLBLOG,NORMAL,PHOTO,벤티사이즈가 필요했는데 생각보다 가볍고 맘에 들어요!,2022-01-26T15:58:53.967+0000,NORMAL,False,5,-71.98925,2802****,,0,https://phinf.pstatic.net/contact/10/2017/11/30/2802pooh_1512004999996.jpg,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000308, 1000290]",2802****,NAVER_PROFILE,"[{'id': '2189789039', 'attachWidth': 3024, 'attachHeight': 3024, 'attachName': 'review-attachment-e5d1764e-f8bd-4fd7-bf6d-c6c279b3a8e0.jpeg', 'attachSize': 1968774, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220127_222/16432127296509o8Oa_JPEG/review-attachment-e5d1764e-f8bd-4fd7-bf6d-c6c279b3a8e0.jpeg', 'attachDirectoryName': '/20220127_222/16432127296509o8Oa_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220127_222/16432127296509o8Oa_JPEG/review-attachment-e5d1764e-f8bd-4fd7-bf6d-c6c279b3a8e0.jpeg', 'width': 3024, 'height': 3024, 'tagName': '', 'attachmentType': 'I'}, {'id': '2189789040', 'attachWidth': 3024, 'attachHeight': 3024, 'attachName': 'review-attachment-10e6dfde-0c2c-4dbc-a88e-50acd9e2e7fc.jpeg', 'attachSize': 2318957, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220127_69/1643212729699sH8Yr_JPEG/review-attachment-10e6dfde-0c2c-4dbc-a88e-50acd9e2e7fc.jpeg', 'attachDirectoryName': '/20220127_69/1643212729699sH8Yr_JPEG', 'attachDescription': '', 'sortOrder': 1, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220127_69/1643212729699sH8Yr_JPEG/review-attachment-10e6dfde-0c2c-4dbc-a88e-50acd9e2e7fc.jpeg', 'width': 3024, 'height': 3024, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2189789039', 'attachWidth': 3024, 'attachHeight': 3024, 'attachName': 'review-attachment-e5d1764e-f8bd-4fd7-bf6d-c6c279b3a8e0.jpeg', 'attachSize': 1968774, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220127_222/16432127296509o8Oa_JPEG/review-attachment-e5d1764e-f8bd-4fd7-bf6d-c6c279b3a8e0.jpeg', 'attachDirectoryName': '/20220127_222/16432127296509o8Oa_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220127_222/16432127296509o8Oa_JPEG/review-attachment-e5d1764e-f8bd-4fd7-bf6d-c6c279b3a8e0.jpeg', 'width': 3024, 'height': 3024, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,
7,3355202695,SELLBLOG,NORMAL,TEXT,배송빠르고 좋이요 잘쓸게요,2022-01-26T08:55:57.484+0000,NORMAL,False,5,-72.23944,my88****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000308, 1000290]",my88*****,DEFAULT,[],,{},,,False,,,,,
8,3355182173,SELLBLOG,AFTER_USE,TEXT,디자인이 예쁘고 내구성 좋아요,2022-01-26T08:29:33.218+0000,NORMAL,False,5,-72.181076,kpr8****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000307, 1000290]",kpr8***,DEFAULT,[],,{},,,False,"[{'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 0, 'patternEndNo': 21, 'startIdx': 0, 'endIdx': 7}, {'topicCode': 'quality', 'topicCodeName': '품질', 'patternStartNo': 23, 'patternEndNo': 41, 'startIdx': 9, 'endIdx': 15}]",3331823866,,,
9,3355158003,SELLBLOG,NORMAL,PHOTO,쓰던 콩코드가 너무 오래되서 같은걸 찾아다녔는데 매장에는 없고 인터넷으로만 파네요. 다른거는 잡기도 불편하고 마시기도 불편해서 못쓰겠어요. 원래 쓰던게 475미리인가 그랬는데 이게 확실히 커요 ㅎㅎ 예쁘고 하자없이 잘 왔어요,2022-01-26T07:59:21.644+0000,NORMAL,False,5,-71.83619,seph****,,0,https://phinf.pstatic.net/contact/20210622_206/162435606735734WkH_JPEG/image.jpg,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000301, 1000307, 1000290]",seph*****,NAVER_PROFILE,"[{'id': '2189557140', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-891d8332-ec63-4e68-8223-997ed6d21c4c.jpeg', 'attachSize': 3741453, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220126_272/1643183824919bucEM_JPEG/review-attachment-891d8332-ec63-4e68-8223-997ed6d21c4c.jpeg', 'attachDirectoryName': '/20220126_272/1643183824919bucEM_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220126_272/1643183824919bucEM_JPEG/review-attachment-891d8332-ec63-4e68-8223-997ed6d21c4c.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}, {'id': '2189557141', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-23db3b75-a353-4352-9ad1-2535d7fc6653.jpeg', 'attachSize': 3456463, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220126_13/1643183882172EXCwb_JPEG/review-attachment-23db3b75-a353-4352-9ad1-2535d7fc6653.jpeg', 'attachDirectoryName': '/20220126_13/1643183882172EXCwb_JPEG', 'attachDescription': '', 'sortOrder': 1, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220126_13/1643183882172EXCwb_JPEG/review-attachment-23db3b75-a353-4352-9ad1-2535d7fc6653.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2189557140', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-891d8332-ec63-4e68-8223-997ed6d21c4c.jpeg', 'attachSize': 3741453, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220126_272/1643183824919bucEM_JPEG/review-attachment-891d8332-ec63-4e68-8223-997ed6d21c4c.jpeg', 'attachDirectoryName': '/20220126_272/1643183824919bucEM_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220126_272/1643183824919bucEM_JPEG/review-attachment-891d8332-ec63-4e68-8223-997ed6d21c4c.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,2.0
0,3354990511,SELLBLOG,NORMAL,PHOTO,빠른배송에 제품도 만족합니다,2022-01-26T03:58:29.728+0000,NORMAL,False,5,-72.05247,ejin****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000301, 1000307, 1000290]",ejin****,DEFAULT,"[{'id': '2189453462', 'attachWidth': 4248, 'attachHeight': 5664, 'attachName': 'review-attachment-75e21a1c-8065-4712-ba51-4cf5d5adac6b.jpeg', 'attachSize': 5067717, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220126_165/1643169498049O85iH_JPEG/review-attachment-75e21a1c-8065-4712-ba51-4cf5d5adac6b.jpeg', 'attachDirectoryName': '/20220126_165/1643169498049O85iH_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220126_165/1643169498049O85iH_JPEG/review-attachment-75e21a1c-8065-4712-ba51-4cf5d5adac6b.jpeg', 'width': 4248, 'height': 5664, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2189453462', 'attachWidth': 4248, 'attachHeight': 5664, 'attachName': 'review-attachment-75e21a1c-8065-4712-ba51-4cf5d5adac6b.jpeg', 'attachSize': 5067717, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220126_165/1643169498049O85iH_JPEG/review-attachment-75e21a1c-8065-4712-ba51-4cf5d5adac6b.jpeg', 'attachDirectoryName': '/20220126_165/1643169498049O85iH_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220126_165/1643169498049O85iH_JPEG/review-attachment-75e21a1c-8065-4712-ba51-4cf5d5adac6b.jpeg', 'width': 4248, 'height': 5664, 'tagName': '', 'attachmentType': 'I'}",{},,,False,"[{'topicCode': 'total', 'topicCodeName': '만족도', 'patternStartNo': 16, 'patternEndNo': 40, 'startIdx': 6, 'endIdx': 14}]",,,,
1,3354942737,SELLBLOG,AFTER_USE,TEXT,선물한 텀블러 아까워서 안쓰고 있다네요 ㅎㅎㅎ 좋다고 합니다~^^,2022-01-26T02:39:08.540+0000,NORMAL,False,5,-72.16703,stev****,,0,https://phinf.pstatic.net/contact/20171218_268/1513599300531XYcAs_PNG/avatar_profile.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000301, 1000307, 1000290]",stev****,NAVER_PROFILE,[],,{},,,False,,3310525078,,,
2,3354834124,SELLBLOG,AFTER_USE,TEXT,여전히 잘 쓰고 있어요,2022-01-25T23:25:06.237+0000,NORMAL,False,4,-72.23976,rabb****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000307, 1000290]",rabb*****,DEFAULT,[],,{},,,False,,3333481987,,,
3,3354716730,SELLBLOG,NORMAL,TEXT,배송 완전 빠르고 세척도 용이하고 좋습니다,2022-01-25T14:20:41.419+0000,NORMAL,False,5,-72.19125,lyr3****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000301, 1000307, 1000290]",lyr3***,DEFAULT,[],,{},,,False,"[{'topicCode': 'management', 'topicCodeName': '관리', 'patternStartNo': 24, 'patternEndNo': 58, 'startIdx': 10, 'endIdx': 22}]",,,,
4,3354713156,SELLBLOG,NORMAL,PHOTO,펄이 들어가서 이쁩니다,2022-01-25T14:15:58.436+0000,NORMAL,False,4,-72.08964,wslb****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000307, 1000290]",wslb*****,DEFAULT,"[{'id': '2189300419', 'attachWidth': 289, 'attachHeight': 320, 'attachName': 'review-attachment-b070db4d-f39c-42ab-b0b5-dbbc2a25a540.jpeg', 'attachSize': 25461, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220125_266/16431201537721wcKw_JPEG/review-attachment-b070db4d-f39c-42ab-b0b5-dbbc2a25a540.jpeg', 'attachDirectoryName': '/20220125_266/16431201537721wcKw_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220125_266/16431201537721wcKw_JPEG/review-attachment-b070db4d-f39c-42ab-b0b5-dbbc2a25a540.jpeg', 'width': 289, 'height': 320, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2189300419', 'attachWidth': 289, 'attachHeight': 320, 'attachName': 'review-attachment-b070db4d-f39c-42ab-b0b5-dbbc2a25a540.jpeg', 'attachSize': 25461, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220125_266/16431201537721wcKw_JPEG/review-attachment-b070db4d-f39c-42ab-b0b5-dbbc2a25a540.jpeg', 'attachDirectoryName': '/20220125_266/16431201537721wcKw_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220125_266/16431201537721wcKw_JPEG/review-attachment-b070db4d-f39c-42ab-b0b5-dbbc2a25a540.jpeg', 'width': 289, 'height': 320, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,
5,3354536012,SELLBLOG,NORMAL,PHOTO,텀블러 넘 이뻐서 좋아요,2022-01-25T11:09:24.218+0000,NORMAL,False,5,-72.069725,jajo****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000307, 1000290]",jajo******,DEFAULT,"[{'id': '2189186223', 'attachWidth': 3000, 'attachHeight': 4000, 'attachName': 'review-attachment-63243f45-c3ee-4694-a663-0bd6a5e2cf61.jpeg', 'attachSize': 3716697, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220125_262/1643108958095See7u_JPEG/review-attachment-63243f45-c3ee-4694-a663-0bd6a5e2cf61.jpeg', 'attachDirectoryName': '/20220125_262/1643108958095See7u_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220125_262/1643108958095See7u_JPEG/review-attachment-63243f45-c3ee-4694-a663-0bd6a5e2cf61.jpeg', 'width': 3000, 'height': 4000, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2189186223', 'attachWidth': 3000, 'attachHeight': 4000, 'attachName': 'review-attachment-63243f45-c3ee-4694-a663-0bd6a5e2cf61.jpeg', 'attachSize': 3716697, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20220125_262/1643108958095See7u_JPEG/review-attachment-63243f45-c3ee-4694-a663-0bd6a5e2cf61.jpeg', 'attachDirectoryName': '/20220125_262/1643108958095See7u_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20220125_262/1643108958095See7u_JPEG/review-attachment-63243f45-c3ee-4694-a663-0bd6a5e2cf61.jpeg', 'width': 3000, 'height': 4000, 'tagName': '', 'attachmentType': 'I'}",{},,,False,"[{'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 0, 'patternEndNo': 32, 'startIdx': 0, 'endIdx': 12}]",,,,
